sku,source,category,sub_category,product_name,price,brand,item_weight,unit_count,date,item_weight_grams
zda02f03e4227fdbe3062z,noon,grocery,"creal,oats,jams&honey",apricot jam 190 grams (pack of 2),50.0,el bawadi,190,1.0,2026-06-25,190.0
zc44c1aea991a2730e227z,noon,grocery,"creal,oats,jams&honey",natural black seed honey 500g,182.0,haj arafa,500,1.0,2026-06-25,500.0
n29595081a,noon,grocery,"creal,oats,jams&honey",hero citrus honey - 365grams,104.0,hero,365,1.0,2026-06-25,365.0
zed11ebf27dfbfa5afc5cz,noon,grocery,"creal,oats,jams&honey","al-jabli egyptian sidr honey – 100% natural honey, excellent quality & economical price – 250 g",370.0,algable,250,1.0,2026-06-25,250.0
zb7703574ec420b487aabz,noon,grocery,"creal,oats,jams&honey",manuka health - new zealand raw manuka honey - mgo 263+ - 500g,2899.0,manuka health,500,1.0,2026-06-25,500.0
z74b13a4a4e01dfa47368z,noon,grocery,"creal,oats,jams&honey",premium imported royal jelly (grade a) - superior concentration & guaranteed purity to boost immunity & vitality - original value pack.,275.0,oshba,400,1.0,2026-06-25,400.0
z8ee3d18402d8110765bdz,noon,grocery,"creal,oats,jams&honey",manuka health-manuka honey mgo 573+ 250g,4299.0,manuka health new zealand ltd,250,1.0,2026-06-25,250.0
zef2d8c5232589bb2aa71z,noon,grocery,"creal,oats,jams&honey",clover honey 950sq,155.0,sennara honey,950,1.0,2026-06-25,950.0
zb40099c2bef10392b354z,noon,grocery,"creal,oats,jams&honey",clover 450 sq,86.0,honey_sennara,450,1.0,2026-06-25,450.0
z4e5bdab34e329b317ecfz,noon,grocery,"creal,oats,jams&honey",(black seed) nigella sativa honey 450 gm,133.0,zary,450,1.0,2026-06-25,450.0
z4146a409999467557ca9z,noon,grocery,"creal,oats,jams&honey",jar of honey with vega men's food mix 400 grams,460.0,zadna,400,1.0,2026-06-25,400.0
zd01094e009aff3c77f01z,noon,grocery,"creal,oats,jams&honey",secrets protein bar-70g-mocha,75.0,organic nation,70,1.0,2026-06-25,70.0
z4038021812b32a975101z,noon,grocery,"creal,oats,jams&honey",margoram 450 sq,94.0,sennara honey,450,1.0,2026-06-25,450.0
z3d971716604ac0a0ab56z,noon,grocery,"creal,oats,jams&honey",wildflower honey 450 gm,433.0,zary,450,1.0,2026-06-25,450.0
n29595054a,noon,grocery,"creal,oats,jams&honey",vitrac creamy apricot jam - 430grams,69.25,vitrac,430,1.0,2026-06-25,430.0
zeef7b2e0f1edd55a3e99z,noon,grocery,"creal,oats,jams&honey",Premium Healthy Pistachio Cream - Sugar Free & Low Calorie - Naturally Sweetened with Erythritol - Premium Roasted Pistachios Without the Guilt - 100% Natural & Creamy Texture,800.0,Sockerdorf,320,1.0,2026-06-25,480.82792874896444
zee6388fcc985e8a41858z,noon,grocery,"creal,oats,jams&honey",dried fruit & nuts bar 40 grams,65.0,imtenan,40,1.0,2026-06-25,40.0
z35e4acf0fa6c39087717z,noon,grocery,"creal,oats,jams&honey",secrets protein bar-70g-vanilla birthday cake,75.0,organic nation,70,1.0,2026-06-25,70.0
zea8bdd434c2ccbc58429z,noon,grocery,"creal,oats,jams&honey",squeez marjoram honey 950 grams,187.0,sennara,950,1.0,2026-06-25,950.0
n39272814a,noon,grocery,"creal,oats,jams&honey",crispy granola original 350grams,150.25,abu auf,350,1.0,2026-06-25,350.0
zfe5d8b680e34435f2adbz,noon,grocery,"creal,oats,jams&honey",citrus honey 450 gm,145.0,zary,450,1.0,2026-06-25,450.0
zc9832886cd1ce4988212z,noon,grocery,"creal,oats,jams&honey",citrus honey 225 gm,90.0,zary,225,1.0,2026-06-25,225.0
zc9748bd10c2c843cd843z,noon,grocery,"creal,oats,jams&honey",secrets protein bar-70g-apple pie,75.0,organic nation,70,1.0,2026-06-25,70.0
z8dd0b5337ef111cc9859z,noon,grocery,"creal,oats,jams&honey",black seeds wonder bee honey950gm,189.0,wonder bee honey,950,1.0,2026-06-25,950.0
zfd6b36c3b77119eb4620z,noon,grocery,"creal,oats,jams&honey",psyllium husk jar 100g,250.0,zadna,100,1.0,2026-06-25,100.0
n28992073a,noon,grocery,"creal,oats,jams&honey",pure greek honey 270grams,737.0,attiki,270,1.0,2026-06-25,270.0
z8d952b9a0859ad3af825z,noon,grocery,"creal,oats,jams&honey",clover flowers honey 225 gm,90.0,zary,225,1.0,2026-06-25,225.0
n39019221a,noon,grocery,"creal,oats,jams&honey",apricot preserve 370grams,365.0,bonne maman,370,1.0,2026-06-25,370.0
z9b3a898d2e82d7e370ddz,noon,grocery,"creal,oats,jams&honey",my breakfast oats & fruits,68.0,my breakfast,320,1.0,2026-06-25,480.82792874896444
z70f684990596ab8390eez,noon,grocery,"creal,oats,jams&honey",my breakfast oats & chia,68.0,my breakfast,320,1.0,2026-06-25,480.82792874896444
z53cfdb9926890c31e0eaz,noon,grocery,"creal,oats,jams&honey",clover flowers honey 450 gm,145.0,zary,450,1.0,2026-06-25,450.0
z85f8117b111a90bc5969z,noon,grocery,"creal,oats,jams&honey",honey 450g,126.0,saltana,450,1.0,2026-06-25,450.0
n51181868a,noon,grocery,"creal,oats,jams&honey",greek forest honey 250grams,680.0,fino,250,1.0,2026-06-25,250.0
n43406312a,noon,grocery,"creal,oats,jams&honey",easy open honey 455grams,851.0,attiki,455,1.0,2026-06-25,455.0
n27675267a,noon,grocery,"creal,oats,jams&honey",jam with apricot flavor - 350grams,81.0,hero,350,1.0,2026-06-25,350.0
n29762533a,noon,grocery,"creal,oats,jams&honey",vitrac fig jam - 430grams,63.25,vitrac,430,1.0,2026-06-25,430.0
z293d1e8df8254c606ee6z,noon,grocery,"creal,oats,jams&honey",attiki premium greek honey 455g,960.0,attiki pittas,455,1.0,2026-06-25,455.0
n29779226a,noon,grocery,"creal,oats,jams&honey",hero spring blossom honey - 650grams,219.0,hero,650,1.0,2026-06-25,650.0
z7db90f18fcb98ba0d629z,noon,grocery,"creal,oats,jams&honey",honey rings - 250 grams,61.0,tolo,250,1.0,2026-06-25,250.0
z9601864d5cac80dc3816z,noon,grocery,"creal,oats,jams&honey",pistachio spread 385 gm,175.0,lavida,385,1.0,2026-06-25,385.0
z7719e6686acd38f64523z,noon,grocery,"creal,oats,jams&honey",honey rings 250 gram,63.0,kiddo,250,1.0,2026-06-25,250.0
zbb9888f94fc5ff41c987z,noon,grocery,"creal,oats,jams&honey",herb flower (anise) honey 225 gm,100.0,zary,225,1.0,2026-06-25,225.0
z46f6771dc59938ea2e89z,noon,grocery,"creal,oats,jams&honey",herbistice black seed bee honey 950g,200.0,herbistice,950,1.0,2026-06-25,950.0
n43406313a,noon,grocery,"creal,oats,jams&honey",dark brown honey - 500grams,1225.0,attiki,500,1.0,2026-06-25,500.0
z91be7f655eb0317430b5z,noon,grocery,"creal,oats,jams&honey",children's chocolate spread 375 grams,300.0,healthy & tasty,375,1.0,2026-06-25,375.0
z40a39b0723f7c372e7d8z,noon,grocery,salt,imtenan monk fruit natural sweetener - 150g,237.0,imtenan,150,1.0,2026-06-25,150.0
z3bce0394b65d16f58147z,noon,grocery,salt,mivolis sweetener tablets 1200 sticks 72grams,275.0,mivolis,1200,1.0,2026-06-25,1200.0
z16f46fd51ab5d5a97e5bz,noon,grocery,salt,rich almond sugar substitute – box of 75 sachets (2 spoon equivalents per sachet),85.0,rich diet,75,1.0,2026-06-25,75.0
z3f703372568b5ddb3cd2z,noon,grocery,salt,rich sugar fructose 500g box,165.31,rich diet,500,1.0,2026-06-25,500.0
za03c8c6cf684efc3d25bz,noon,grocery,salt,steviana from stevia leaves healthy and tasty 100 sachets250grams with mug free,550.0,steviana,100,1.0,2026-06-25,100.0
z99db2bd514105e30b4f0z,noon,grocery,salt,himalayan salt 500g.,45.95,mr. food,500,1.0,2026-06-25,500.0
zd5cad4f23cf3caeed193z,noon,grocery,salt,"better taste stevia liquid drops, 20ml",153.0,better taste,20,1.0,2026-06-25,20.0
z6714486582e8828916e1z,noon,grocery,salt,stevia diet sugar zero calories 50 sachets,85.0,rich diet,50,1.0,2026-06-25,50.0
zb5643e0985286ff30a37z,noon,grocery,salt,brown sugar 100 sheets 400grams,76.0,imtenan,100,1.0,2026-06-25,100.0
zbd6ac40d27573f479334z,noon,grocery,salt,sweetener from stevia leaves healthy and tasty 100 sachets250grams with mug free,550.0,steviana,100,1.0,2026-06-25,100.0
ze3782df275712f09c3e0z,noon,grocery,salt,stevia sugar 80g (herb),73.0,shana,80,1.0,2026-06-25,80.0
n52405007a,noon,grocery,salt,sukker diet 30 sachets- 2 spoonful -diet sugar sweetener 30grams,70.0,mozn,30,1.0,2026-06-25,30.0
zfa6f28ebeedd095020d8z,noon,grocery,salt,stevia pure time 200 g,185.0,stevia pure time,200,1.0,2026-06-25,200.0
z19521fdd183a421ea556z,noon,grocery,salt,refined stevia sugar 150g,221.0,shana,150,1.0,2026-06-25,150.0
z28400162478b8ed70b17z,noon,grocery,salt,suessli german sweetener tablets 1200pcs in dispenser - lactose free recipe - imported from germany,347.0,suessli,1200,1.0,2026-06-25,1200.0
n52405008a,noon,grocery,salt,sukker diet powder - diet sugar sweetener 200grams,160.0,mozn,200,1.0,2026-06-25,200.0
z2067f2dcd9c200addeaaz,noon,grocery,salt,tropicana slim low calorie sweetener – 50 sachets – healthy sugar-free substitute,650.0,tropicana,50,1.0,2026-06-25,50.0
n52405006a,noon,grocery,salt,sukker diet 48 sachets- 2 spoonful -diet sugar sweetener 1grams,95.0,mozn,48,1.0,2026-06-25,48.0
za4589ca27908a2f24e65z,noon,grocery,salt,sweetal stevia diet sugar 100 stick,155.0,sweetal,100,1.0,2026-06-25,100.0
zbcc26ed7ae884d7069f4z,noon,grocery,salt,rich almond sugar substitute – box of 50 sachets (2 spoon equivalents per sachet),70.0,rich diet,50,1.0,2026-06-25,50.0
z4d36aec4adaa2b554c69z,noon,grocery,salt,classic monkfruit and erythritol sweetener - 40 sachet,130.0,lakanto,40,1.0,2026-06-25,40.0
z4b1e4542cf0303306f06z,noon,grocery,salt,rich sugar natural fruit fructose – box of 100 sachets,165.31,rich diet,100,1.0,2026-06-25,100.0
z06febdfbaa247b65b355z,noon,grocery,salt,white sugar 5 kg,220.0,saltana,5000,1.0,2026-06-25,5000.0
zaa1e7e43d79e69719667z,noon,grocery,salt,stevia pure time 220 tablets,180.0,stevia pure time,220,1.0,2026-06-25,220.0
n52405011a,noon,grocery,salt,sukker stevia 30 sachets- 2 spoonful-diet sugar sweetener 60grams,95.0,mozn,30,1.0,2026-06-25,30.0
za6716caf5ee56ba661a9z,noon,grocery,salt,stevia diet sugar zero calories 250g jar,220.0,rich diet,250,1.0,2026-06-25,250.0
zf47837e6c4fdadaaf66ez,noon,grocery,salt,sweetal stevia diet sugar 25 stick,55.0,sweetal,25,1.0,2026-06-25,25.0
z5fbe6f102b8273a5b0efz,noon,grocery,salt,sweetal diet sugar sweetal 100 tab,70.0,sweetal,100,1.0,2026-06-25,100.0
z1ab2a731be1be8135e98z,noon,grocery,salt,classic monkfruit and erythritol sweetener - 100 sachet,240.0,lakanto,100,1.0,2026-06-25,100.0
zaa66ba43f799d663518bz,noon,grocery,salt,sweet&slim 100 sachets stevia,150.0,stevia,100,1.0,2026-06-25,100.0
zea36ef2dfdeb28a6b14cz,noon,grocery,salt,sokradorf drops 15 ml,269.0,sokradorf,15,1.0,2026-06-25,15.0
z4673f6cac51b8e3bb05dz,noon,grocery,salt,steviadiet 300gm jar,135.0,steviadiet,300,1.0,2026-06-25,300.0
z9d89cc6ff75761d223fez,noon,grocery,salt,sweet&slim 400 sachets,499.95,sweet & slim,400,1.0,2026-06-25,400.0
n28727470a,noon,grocery,salt,pink himalayan salt crystals 400grams,54.25,abu auf,400,1.0,2026-06-25,400.0
z935951562aa4d30680c2z,noon,grocery,salt,sweetal diet sugar sweetal stevia 50 sachet,95.0,sweetal,50,1.0,2026-06-25,50.0
n30522023a,noon,grocery,salt,white sugar 1kg,50.0,rehana,1000,1.0,2026-06-25,1000.0
za5c1509f7b86bdb48192z,noon,grocery,salt,sweetal diet sugar sweetal 100 stick 1 gram,120.0,sweetal,100,1.0,2026-06-25,100.0
z2c5f118a0810e99d6a4az,noon,grocery,salt,sweetal diet sugar sweetal 75 sachet 1 gram,95.0,sweetal,75,1.0,2026-06-25,75.0
z2925573b59a62c2a7402z,noon,grocery,salt,classic monkfruit and erythritol sweetener - 235g,180.0,lakanto,235,1.0,2026-06-25,235.0
z5c57a0fe0fbeb7449abaz,noon,grocery,salt,sweetal diet sugar sweetal 50 sachet 2 grams,95.0,sweetal,50,1.0,2026-06-25,50.0
zc2ee90697236aab76380z,noon,grocery,salt,"splendays minis dissolvable tablets, 300 -count",344.0,splendays,300,1.0,2026-06-25,300.0
n52405012a,noon,grocery,salt,sukker stevia powder -diet sugar sweetener 200grams,170.0,mozn,200,1.0,2026-06-25,200.0
z769690e19ae28c7547dfz,noon,grocery,salt,steviola jar 250g powder + steviola jar 250g powder,299.0,steviola,5,1.0,2026-06-25,5.0
n51084544a,noon,grocery,salt,diet sugar sweetener 1200 sticks 72grams,280.0,mivolis,1200,1.0,2026-06-25,1200.0
ze811a1383cae90f86285z,noon,grocery,salt,sweetal diet sugar sweetal 300 tab,140.0,sweetal,300,1.0,2026-06-25,300.0
z0105b3a9415d9e9c4f2az,noon,grocery,salt,sweetal diet sugar sweetal jar 250 grams,150.0,sweetal,250,1.0,2026-06-25,250.0
z7fce3e7084799de1a790z,noon,grocery,salt,offer 2 diet sugar sweetener stevia 96 sachets x 2gram- 2 spoonful,180.0,mozn,96,1.0,2026-06-25,96.0
z146a781c31b8f0138151z,noon,grocery,salt,classic monkfruit and erythritol sweetener - 454g,340.0,lakanto,454,1.0,2026-06-25,454.0
z5d87b56412399d2057d8z,noon,grocery,salt,sweetener tablets 1200 sticks 72 gm,285.0,mivolis,1200,1.0,2026-06-25,1200.0
n52343966a,noon,grocery,salt,sweetener tablets 1200 sticks 72grams,343.0,mivolis,1200,1.0,2026-06-25,1200.0
z05288297eb8e26503081z,noon,grocery,salt,sweetener from stevia leaves healthy and tasty 50 sachets 125grams,350.0,steviana,50,1.0,2026-06-25,50.0
z575fbb6dd7c96c084733z,noon,grocery,salt,pure time stevia 200 gm,193.0,stevia,200,1.0,2026-06-25,200.0
z618e870cfc0b968a93a7z,noon,grocery,salt,rich almond sugar substitute – box of 75 hanging sachets,80.0,rich diet,75,1.0,2026-06-25,75.0
z20ecb8c1d892dbb7675cz,noon,grocery,salt,himalayan salt 500g,43.0,ragab el attar,500,1.0,2026-06-25,500.0
z0dc8c9e724b0ad5616d2z,noon,grocery,salt,stevia natural sweetener 100 tablets,92.0,sekem,100,1.0,2026-06-25,100.0
z6cbf7a0b098730818a98z,noon,grocery,salt,monk fruit sugar 50 sticks,110.0,right nutrition,50,1.0,2026-06-25,50.0
z4a43c5a4230ccb8faac5z,noon,grocery,salt,sucralose 250 g – sugar alternative,200.0,rich diet,250,1.0,2026-06-25,250.0
z043c53b7ce0d4ccc8d5dz,noon,grocery,salt,tropicana slim low calorie sweetener - sugar substitute - 100 sachets,850.0,tropicana,100,1.0,2026-06-25,100.0
n52406600a,noon,grocery,salt,premium powder sugar 1kg,42.0,haboba,1000,1.0,2026-06-25,1000.0
zd181e210f0b6bf1c36f1z,noon,grocery,salt,"nocal drops 30 ml, half a spoonful",175.0,nocal,30,1.0,2026-06-25,30.0
zf816368170c74e8a057az,noon,grocery,salt,steviana natural sweetener – 100 sachets – healthy sugar substitute from stevia leaves,865.0,steviana,100,1.0,2026-06-25,100.0
zfae9166159bcd6c6fbefz,noon,grocery,salt,rich sugar natural fruit fructose – box of 250 sachets,80.0,rich diet,250,1.0,2026-06-25,250.0
z619bce572eddd16a98adz,noon,grocery,salt,sugar diet 1200 tablets -72gm,279.0,mivolis,1200,1.0,2026-06-25,1200.0
zc67fe6ea6d4cdecc496fz,noon,grocery,salt,stevia original 50 stick packs,152.0,limitless,50,1.0,2026-06-25,50.0
z813186807bfd3db92ea7z,noon,grocery,salt,bliss sweetner - zero calorie sweetener - 30 sachets,65.0,organic nation,30,1.0,2026-06-25,30.0
zbae2c5a984f08e975562z,noon,grocery,salt,"rich sugar substitute, 150 packets, spoon",140.0,rich diet,150,1.0,2026-06-25,150.0
n28727462a,noon,grocery,salt,pink himalayan salt crystals (rocks) 400grams,58.25,abu auf,400,1.0,2026-06-25,400.0
zb592fddad475b4793b77z,noon,grocery,salt,rich sugar substitute – almond sugar – 150 sachets box – 2 sachets per serving,150.0,rich diet,150,1.0,2026-06-25,150.0
z8e6c741b98919f5d4fcdz,noon,grocery,salt,rich sugar stevia 150 packets,190.0,rich diet,150,1.0,2026-06-25,150.0
zb36b00c68b6620beafa1z,noon,grocery,salt,steviana sweetener from stevia leaves 50 sachets each pack of 2 (imported),650.0,steviana,100,1.0,2026-06-25,100.0
zd1f83f917fd0de8e1a3fz,noon,grocery,salt,rich white sugar box 120 packs,97.75,rich diet,120,1.0,2026-06-25,120.0
zc441186ad801ec1a6549z,noon,grocery,salt,"steviana sweetener from natural stevia leaves - 100 sachets (sugar substitute, low calorie)",910.0,steviana,100,1.0,2026-06-25,100.0
z23434a354467c9e72388z,noon,grocery,salt,stevia pure time 40 sachets 80 g,95.0,stevia pure time,40,1.0,2026-06-25,40.0
za1d66715c751d05ae063z,noon,grocery,salt,himalayan pink salt- 110g,73.0,dayma,110,1.0,2026-06-25,110.0
zd0d746ab88d70c9c1df6z,noon,grocery,salt,magic moments lemon salt powder 150g - pack of 2,166.0,magic moments,300,1.0,2026-06-25,300.0
zf9116685060148f301efz,noon,grocery,salt,rich diet brown sugar 500g box,80.0,rich diet,500,1.0,2026-06-25,500.0
zc1ec1d190977792b0f30z,noon,grocery,salt,diet sugar 50 sachets one sachet = two spoons of sugar,90.0,no cal,50,1.0,2026-06-25,50.0
z460f3ea7fa9720a1f0fcz,noon,grocery,salt,imtenan monk fruit sweetener 150g - pack of 2,437.0,imtenan,300,1.0,2026-06-25,300.0
z804bc76516f8c966b18ez,noon,grocery,salt,stevania sweetener - natural zero calorie sweetener - 50 sachets,540.0,steviana,50,1.0,2026-06-25,50.0
zd1a8717f9be5868659b1z,noon,grocery,salt,premium grade pink himalayan fine salt-650g,99.0,organic nation,650,1.0,2026-06-25,650.0
z5dd732fcc7ad5b4a7efaz,noon,grocery,salt,zero calorie sweetener 1000 sachets (pack of 1).,3529.0,splenda,1000,1.0,2026-06-25,1000.0
za86a3d48b4cd6f3befbcz,noon,grocery,salt,richmix white sugar – 120 easy‑open 5g sticks – premium hospitality pack,99.0,rich mix,600,1.0,2026-06-25,600.0
z5f7cc2c0ed74bdb8ba9dz,noon,grocery,salt,splenda sugar alternative tablets - 100 tablets,191.0,splendays,100,1.0,2026-06-25,100.0
z5c6559b98adee3169af7z,noon,grocery,salt,rich sugar stevia 75 packets,105.23,rich diet,75,1.0,2026-06-25,75.0
z5503a69eef75304d6069z,noon,grocery,salt,rich brown sugar 250g box,55.0,rich diet,250,1.0,2026-06-25,250.0
z70ff63c37cc33b14cb38z,noon,grocery,salt,mexicana brown sugar -500 gm,50.95,mr. food,500,1.0,2026-06-25,500.0
zb18327dd413551c7c526z,noon,grocery,salt,suss stoff german diet sugar 1200 pcs,340.0,belbake,1200,1.0,2026-06-25,1200.0
zab178d48bd827ffd7765z,noon,grocery,salt,diet sugar 1gm 70sachet,70.0,steviadiet,70,1.0,2026-06-25,70.0
z255962e8eb2687bfd52dz,noon,grocery,salt,chinese salt 250 gm,73.95,seco salt,250,1.0,2026-06-25,250.0
za650be0b8edcd33fa366z,noon,grocery,salt,coconut sugar 250g,254.0,virco,250,1.0,2026-06-25,250.0
zca44e8945c7181306d27z,noon,grocery,salt,himalayan coarse salt 250 grams,28.0,imtenan,250,1.0,2026-06-25,250.0
zf44b7dd8e3a083ff5927z,noon,grocery,salt,steviana sugar-free stevia sweetener powder 200g,450.0,steviana,200,1.0,2026-06-25,200.0
z0352e7ea59ecfea9cfacz,noon,grocery,salt,al-zaeem white sugar - value pack of 10 bags (1kg each),473.0,alzaeem,10000,1.0,2026-06-25,10000.0
z3a7d7ca63c61eec490ddz,noon,grocery,salt,rich white sugar cubes 1 kg,120.46,rich diet,1000,1.0,2026-06-25,1000.0
zc4f317f5c3c27c21219bz,noon,grocery,salt,stevia jar - 250 grams,255.0,sekem,250,1.0,2026-06-25,250.0
zcb57001d5c1b02e76beez,noon,grocery,salt,himalaya salt 1kg,80.0,ragab el attar,1000,1.0,2026-06-25,1000.0
n52599059a,noon,grocery,salt,sweetener 200 sachets,270.0,stevia,200,1.0,2026-06-25,200.0
z4a7cf51d66c36a1748a0z,noon,grocery,salt,sweet & slim - stevia 250 gm,160.0,sweet & slim,250,1.0,2026-06-25,250.0
zbfc5deb635b381c3b6baz,noon,grocery,salt,himalayan salt 165g,30.75,haj arafa,165,1.0,2026-06-25,165.0
z4f40fbed2d74a45b8d75z,noon,grocery,salt,steviana sweetener from stevia leaves 100 sachets each pack of 2,1200.0,steviana,200,1.0,2026-06-25,200.0
z5a7bc410617d5db18dbdz,noon,grocery,salt,diet sugar 300 tablet,194.0,sweetal,300,1.0,2026-06-25,300.0
z621b5c8b43f3ad17e6eez,noon,grocery,salt,"Rich white sugar, bag of 100 packets",80.0,Rich Diet,100,1.0,2026-06-25,100.0
zcefacc28777767f694c6z,noon,grocery,salt,Stevia Pure Time 110 tablets,120.0,Stevia Pure Time,110,1.0,2026-06-25,110.0
z6d2f970bc54e2c040c90z,noon,grocery,salt,Rich brown sugar cubes 1 kg,125.0,Rich Diet,1000,1.0,2026-06-25,1000.0
z84be4468580bd8aa1622z,noon,grocery,salt,Winter warmth box,255.0,Sultanate,3700,1.0,2026-06-25,3700.0
ze69786e7e710a043cc88z,noon,grocery,salt,"Offer of two packages of diet sugar weighing 96 bags, 1 gram - sweetened diet sugar",160.0,Mazn,96,1.0,2026-06-25,96.0
z7eddc9a83767eba1b29fz,noon,grocery,salt,bliss sweetner-150g,185.0,organic nation,150,1.0,2026-06-25,150.0
zf91f44bea2b2ee5496f5z,noon,grocery,salt,"Diet sugar 100 sachets, each sachet = 2 spoons",155.0,no cal,100,1.0,2026-06-25,100.0
zdd12b468366358ddb00az,noon,grocery,salt,rich brown sugar bag 100 packets,90.0,rich diet,100,1.0,2026-06-25,100.0
zeec1bbc4690829c6642ez,noon,grocery,salt,sweetal 300 tablets,248.0,sweetal,300,1.0,2026-06-25,300.0
z615ec19d15a5ee752053z,noon,grocery,salt,sweetener tablets 1200 sticks 72grams,290.0,generic,1200,1.0,2026-06-25,1200.0
z9cbb2e86cd59910b9530z,noon,grocery,salt,stevia – 250g jar (2 for 1 offer),383.53,generic,500,1.0,2026-06-25,500.0
z9ceb5ecc66b936da8e40z,noon,grocery,salt,suss stoff sweetener 1200 tablets,310.0,suss stoff,1200,1.0,2026-06-25,1200.0
ze8a11ada0919eefa472cz,noon,grocery,salt,vitamin c brausetabletten 20 st 82g,401.0,mivolis,320,1.0,2026-06-25,480.82792874896444
z52e4630e8c6730965e90z,noon,grocery,salt,brown sugar 250gm,60.0,star,250,1.0,2026-06-25,250.0
z2060e5b6881179de476ez,noon,grocery,salt,sucralose 250 g – sugar alternative 2*1,367.66,rich diet,250,1.0,2026-06-25,250.0
zd59e66ed63b9db0f75b9z,noon,grocery,salt,star diet brown sugar 500gm,85.0,star diet,500,1.0,2026-06-25,500.0
n29595529a,noon,grocery,salt,icing sugar 500grams,46.0,al doha,500,1.0,2026-06-25,500.0
z977fb9d213753edd72f2z,noon,grocery,salt,500g sugar cubes,114.0,shana,500,1.0,2026-06-25,500.0
zbe22e1a3260aca519ba4z,noon,grocery,salt,richmix natural brown sugar – 120 5g sticks – premium hospitality pack,110.0,rich mix,600,1.0,2026-06-25,600.0
z947ca96d15954300fa8ez,noon,grocery,salt,lakanto monkfruit classic sweetener 235 g,195.0,lakanto,235,1.0,2026-06-25,235.0
n27665625a,noon,grocery,salt,premium natural white powder sugar 1kg,49.75,zamzam,1000,1.0,2026-06-25,1000.0
z8034dd068886b1665e5bz,noon,grocery,salt,natural sweetner 40 sachets grams,84.75,stevia,40,1.0,2026-06-25,40.0
z324b67c7cac83393b4cdz,noon,grocery,salt,sugar monk fruit (monk fruit) 250 gm,200.0,right nutrition,250,1.0,2026-06-25,250.0
z43ae19ff762817857c78z,noon,grocery,salt,fructose sugar 250 g,84.0,shana,250,1.0,2026-06-25,250.0
n52490730a,noon,grocery,salt,stevia 40 sachets.,76.0,stevia,40,1.0,2026-06-25,40.0
z828a9d37599ca34dda67z,noon,grocery,salt,rich brown sugar 100 packets,95.0,rich diet,100,1.0,2026-06-25,100.0
zb1b86ed6cf2359eb137az,noon,grocery,salt,himalayan salt 200g fine,65.0,shana,200,1.0,2026-06-25,200.0
z1bce85785b26ecbec573z,noon,grocery,salt,natural sweetner 110 tablets grams,128.0,stevia,110,1.0,2026-06-25,110.0
z28265f445f5cbcfb7978z,noon,grocery,salt,white stevia sugar - 50 gm,92.0,dhyaan house,50,1.0,2026-06-25,50.0
ze4df6f113fa3920a06fdz,noon,grocery,salt,sugar tea and cloves,260.0,saltana,320,1.0,2026-06-25,480.82792874896444
z4debb1a121e4e25748adz,noon,grocery,salt,steviana natural sweetener from stevia leaves - 37.5g (25 sachets x 1.5g),180.0,steviana,25,1.0,2026-06-25,25.0
z71ae3f716866cae78bcaz,noon,grocery,salt,herbal salt 125 grams,87.75,imtenan,125,1.0,2026-06-25,125.0
z6d92ad4ad54d8ee648faz,noon,grocery,salt,richmix natural brown cane sugar – 500g premium loose pack,98.0,rich mix,500,1.0,2026-06-25,500.0
zf1f7ba6caaf3283fc50az,noon,grocery,salt,brown sugar 100 packets,100.0,shana,100,1.0,2026-06-25,100.0
z9e3878cce5b3d89aade3z,noon,grocery,salt,brown sugar with cinnamon 120 gram,34.25,dobella,120,1.0,2026-06-25,120.0
n30522024a,noon,grocery,salt,icing sugar 1kg,66.0,rehana,1000,1.0,2026-06-25,1000.0
z9a24d57a3127aa80f2eaz,noon,grocery,salt,steviana big offer( steviana 100 sachets + steviana 50 sachets + steviana jar 200gm + steviana 25 sticks gift + mug free ),1400.0,steviana,320,1.0,2026-06-25,480.82792874896444
zf43dbab607ab32f13ad1z,noon,grocery,salt,natural sweetner 220 tablets,198.0,stevia,220,1.0,2026-06-25,220.0
za1f11487ceaa4cd6c4d8z,noon,grocery,salt,sweetener substitute sugar 150g,110.0,shana,150,1.0,2026-06-25,150.0
zb81602f43da6eb6f2dafz,noon,grocery,salt,white sugar 1 kg,49.25,alzaeem,1000,1.0,2026-06-25,1000.0
n44808136a,noon,grocery,salt,white sugar cubes 500grams,65.25,dobella,500,1.0,2026-06-25,500.0
z2b261f5e05899a8eed07z,noon,grocery,salt,stevia pure time 60 sachets 120 g,125.0,stevia pure time,60,1.0,2026-06-25,60.0
z06a526a37a3fbf127aaaz,noon,grocery,salt,icing sugar (powder sugar) 1k,49.95,mr. food,1000,1.0,2026-06-25,1000.0
z36faf525aa6ba28b954cz,noon,grocery,salt,sugarfree sweetener 250 grams,135.0,la sweet,250,1.0,2026-06-25,250.0
zbe2968ea547cbac03b91z,noon,grocery,salt,pure green sugar alternative stevia powder - 50 gm,83.0,dhyaan house,50,1.0,2026-06-25,50.0
z8b763b38ee8fed974772z,noon,grocery,salt,sweetener tablets 1200 sticks 72grams,299.0,generic,1200,1.0,2026-06-25,1200.0
z2ab89f8f03837ec3cc9fz,noon,grocery,salt,oacheto stevia,69.0,generic,320,1.0,2026-06-25,480.82792874896444
ze0b799e80b607dbb4539z,noon,grocery,salt,sucralose sweetener 50 sachets,75.0,recipe pharma,320,1.0,2026-06-25,480.82792874896444
