sku,source,category,sub_category,product_name,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count,Unnamed: 4,date
ZB137FE41EB2585331B31Z,noon,grocery,sauces,"Spicy Ketchup Squeeze , 585 gm",54.0,Lavida,585g  |  EGP 9.23/100g,,,,,,,2026-06-25
ZAD5389D75F0802EF7D72Z,noon,grocery,sauces,BBQ Sauce 380 ml,44.0,Lavida,380ml  |  EGP 11.58/100ml,,,,,,,2026-06-25
Z4E88426471BF2D256C23Z,noon,grocery,sauces,"Sedjet Hot Ketchup - Made with Fresh tomatoes, 335 gm",89.0,Sedjet,335g  |  EGP 26.57/100g,,,,,,,2026-06-25
Z2D5BBDBF87BAC3C085DEZ,noon,grocery,sauces,Original Harissa Hot Sauce - Diet Sauce 85 grams,81.0,Naturesta,85g  |  EGP 95.29/100g,,,,,,,2026-06-25
Z630721826EEBA6F45AB8Z,noon,grocery,sauces,Pizza Sauce Tomato Oregano - 300 Gram,108.5,Naturesta,300g  |  EGP 36.17/100g,,,,,,,2026-06-25
Z0BE6E28A7A7E84CE8308Z,noon,grocery,sauces,Teriyaki Sauce 325 ml,71.75,CHOiCE,325ml  |  EGP 22.08/100ml,,,,,,,2026-06-25
ZBDF2E3F7CBE0499C9D9BZ,noon,grocery,sauces,Squeeze Bottle Ketchup 310 GM,45.5,Bubuzy,310g  |  EGP 14.68/100g,,,,,,,2026-06-25
ZD12789622AC9033A2E3AZ,noon,grocery,sauces,Demi Glace Sauce 700 grams,316.95,Chefy Mix,700g  |  EGP 45.28/100g,,,,,,,2026-06-25
Z884A3D943DDBB26EA383Z,noon,grocery,sauces,American Mustard 200 grams,34.75,Good France,200g  |  EGP 17.38/100g,,,,,,,2026-06-25
Z9D86BEC934B1C80AE3BBZ,noon,grocery,sauces,Guilt Free Hot Barbecue - Zero Added Sugar -350Ml,130.0,Organic Nation,350ml  |  EGP 37.14/100ml,,,,,,,2026-06-25
Z903806B7B4B918EE978BZ,noon,grocery,sauces,Hot Ketchup Squeeze 425,57.5,Add-Me,425g  |  EGP 13.53/100g,,,,,,,2026-06-25
Z5A8C273256DE12318F1EZ,noon,grocery,sauces,Soya Sauce Light 170 ml,36.75,DOBELLA,170ml  |  EGP 21.62/100ml,,,,,,,2026-06-25
N30328295A,noon,grocery,sauces,American Mustard Sauce 400grams,65.0,Good France,400g  |  EGP 16.25/100g,,,,,,,2026-06-25
ZF18494F17A1B0925BB0EZ,noon,grocery,sauces,Extra Hot Hot Sauce - Diet Sauce 180 grams,187.0,Naturesta,180g  |  EGP 103.89/100g,,,,,,,2026-06-25
N41989266A,noon,grocery,sauces,Sweet Chili Sauce 300ml Single,106.5,Sunlee,300ml  |  EGP 35.50/100ml,,,,,,,2026-06-25
Z730BDF9096343A27B6DCZ,noon,grocery,sauces,Oyster Flavoured Sauce 700ml  Asian Sauce for Stir Fry & Seafood Cooking,350.0,Mr.HUNG,700ml  |  EGP 0.50/100ml,,,,,,,2026-06-25
Z69C91A355C0C2B5E3486Z,noon,grocery,sauces,Halwani Brothers Sesame Pure Tahina Sauce Jar 120g,37.25,Halwani Bros,120g  |  EGP 31.04/100g,,,,,,,2026-06-25
Z358467434AE1C4D1CA60Z,noon,grocery,sauces,Coffee Premium Sauce 650 Gm,177.0,ASMACUP,650g  |  EGP 27.23/100g,,,,,,,2026-06-25
Z096AAE606D5233FC9BE7Z,noon,grocery,sauces,Pomgrana Hone - 350 ml,94.0,SUN GARDEN,350ml  |  EGP 26.86/100ml,,,,,,,2026-06-25
Z8F5635CC63D6D9FEB391Z,noon,grocery,sauces,Soya Sauce Dark 170 ml,36.75,DOBELLA,170ml  |  EGP 21.62/100ml,,,,,,,2026-06-25
Z12AC6F7B5D5E30FDF266Z,noon,grocery,sauces,Ketchup Spicy - 1 kg,482.0,Naturesta,1000g  |  EGP 48.20/100g,,,,,,,2026-06-25
Z93581D7019B8F12DCDEFZ,noon,grocery,sauces,Light Soy Sauce 210ml,63.0,Saegh,210ml  |  EGP 30.00/100ml,,,,,,,2026-06-25
Z6F5563D3978FA183FAB3Z,noon,grocery,sauces,Heinz Light Creamy Mayonnaise  310g  Pack of 2,188.0,Heinz,620g  |  EGP 30.32/100g,,,,,,,2026-06-25
ZCAD56E9C5788137CB117Z,noon,grocery,sauces,"Arkan Natural Sesame Tahini  100% Pure Sesame Paste | Healthy Middle Eastern Ingredient for Hummus, Sauces & Desserts  800g",125.0,ARKAN,400g  |  EGP 31.25/100g,,,,,,,2026-06-25
Z26A54498B484FD46BF47Z,noon,grocery,sauces,Bundle  Tomato Paste 650g + Picual Olives 700g + Mixed Pickles 720g,210.0,Durra,,,,,,,,2026-06-25
ZF707F4CDDE966D1CDEB7Z,noon,grocery,sauces,Honey Mustard Squeeze - 275 grams,44.25,Dixie Mills,275g  |  EGP 16.09/100g,,,,,,,2026-06-25
Z2CE87A8DE9521FB9829AZ,noon,grocery,sauces,Umami Dark Soy Sauce,53.0,Haday,150ml  |  EGP 35.33/100ml,,,,,,,2026-06-25
Z2AC701196FE66157690DZ,noon,grocery,sauces,"Durra Tomato Ketchup  Special Offer Family Pack 900g + 225g | Rich Flavor, Fresh Tomatoes, Value Size",119.99,Durra,1.13kg  |  EGP 10.62/100g,,,,,,,2026-06-25
N30328301A,noon,grocery,sauces,Coleslaw Sauce 400grams,51.25,Good France,400g  |  EGP 12.81/100g,,,,,,,2026-06-25
Z7BB2FA00A7D6D3115ABEZ,noon,grocery,sauces,Carbo Buldak (Roast Chicken) Hot Spicy Liquid Sauce 200 ml,339.0,Samyang,200ml  |  EGP 169.50/100ml,,,,,,,2026-06-25
Z7465EF37F81372171EB0Z,noon,grocery,sauces,Thai Chili Sauce  340 g,70.0,Lavida,340g  |  EGP 20.59/100g,,,,,,,2026-06-25
ZCE3B6D54E3FE12FEACA5Z,noon,grocery,sauces,"BBQ sauce Squeeze , 585 gm",70.0,Lavida,585g  |  EGP 11.97/100g,,,,,,,2026-06-25
Z9BB6DD99558D7B5FFDCAZ,noon,grocery,sauces,Honey Mustard Dressing - 210 Gram,81.0,Naturesta,210g  |  EGP 38.57/100g,,,,,,,2026-06-25
Z9B8C41B72552C436A7D7Z,noon,grocery,sauces,Sesame Seeds Tahina Cream - 500 gram,120.0,AL SHARQ,500g  |  EGP 24.00/100g,,,,,,,2026-06-25
N41989247A,noon,grocery,sauces,Barbeque Sauce 150ml,150.0,Tai Hua,150ml  |  EGP 100.00/100ml,,,,,,,2026-06-25
N52149605A,noon,grocery,sauces,Thousand Island 300grams,58.95,Mc Sauce,300g  |  EGP 19.65/100g,,,,,,,2026-06-25
N52986116A,noon,grocery,sauces,Real Mayonnaise 400grams Single,211.95,American Garden,400g  |  EGP 52.99/100g,,,,,,,2026-06-25
Z0A42DABF17E1505B5012Z,noon,grocery,sauces,Sriracha sauce 340 grams,210.0,HEALTHY & TASTY,340g  |  EGP 61.76/100g,,,,,,,2026-06-25
Z13FD513766A8CE503C00Z,noon,grocery,sauces,Samyang Buldak Artificial Spicy Hot Chicken Flavoured Sauce Original 200g,333.0,Samyang,200g  |  EGP 166.50/100g,,,,,,,2026-06-25
Z956125814A1D52280B04Z,noon,grocery,sauces,Chocolate Sauce premium-750 Gm Asmacup,170.0,ASMACUP,750g  |  EGP 22.67/100g,,,,,,,2026-06-25
ZF72F60F395271C7254F5Z,noon,grocery,sauces,"Rana Hot Sauce  474ml | Spicy Chili Sauce | Perfect for Meals, Snacks & Marinades 2 pcs",114.98,Rana,948ml  |  EGP 12.13/100ml,,,,,,,2026-06-25
Z7AF7EECC8AEDE60C6177Z,noon,grocery,sauces,Hand crafted Hot Sauce 85% Habanero 200 GM,250.0,Felfelaty,200g  |  EGP 125.00/100g,,,,,,,2026-06-25
Z43780EA6E7AB10309715Z,noon,grocery,sauces,Honey mustard sauce 340 grams,210.0,HEALTHY & TASTY,340g  |  EGP 61.76/100g,,,,,,,2026-06-25
Z16DEB0EF397C97FEBCAEZ,noon,grocery,sauces,Al-Tayyibat Lebanese Liquid Seasoning  Authentic EasMiddle Eastern Marinade & Flavor Enhancer  Premium Quality  250ml BottleAl-Tayyibat Lebanese Liquid Seasoning  Authentic Middle tern Marinade & Flavor Enhancer  Premium Quality  400ml Bottle,59.99,altayebat,400g  |  EGP 15.00/100g,,,,,,,2026-06-25
ZADFBAE12B57F6F7CD156Z,noon,grocery,sauces,caramel premium  Sauce 750 Gm,199.0,ASMACUP,750g  |  EGP 26.53/100g,,,,,,,2026-06-25
Z5DF8078BB40E5A713E5AZ,noon,grocery,sauces,Hand crafted Hot Sauce CHIPOTLE 200 GM,250.0,Felfelaty,200g  |  EGP 125.00/100g,,,,,,,2026-06-25
N34976230A,noon,grocery,sauces,Natural Mayonnaise 280grams,62.95,GIARDINO,280g  |  EGP 22.48/100g,,,,,,,2026-06-25
N41989246A,noon,grocery,sauces,Hoisin Sauce 150ml,139.0,Tai Hua,150ml  |  EGP 92.67/100ml,,,,,,,2026-06-25
N49538627A,noon,grocery,sauces,Green Food Coloring Gel 30ml,31.25,DOBELLA,30ml  |  EGP 104.17/100ml,,,,,,,2026-06-25
Z8E57DE9DE74FB8BFD090Z,noon,grocery,sauces,Guilt Free Hot Ketchup - Zero Added Sugar-350Ml,120.0,Organic Nation,350ml  |  EGP 34.29/100ml,,,,,,,2026-06-25
Z5E62C139FDC7BF147B82Z,noon,grocery,sauces,"Al-Tayyibat Barbecue Sauce  Rich Smoky Flavor, Perfect for Grilled Meat & Chicken  250ml Bottle",59.99,altayebat,250ml  |  EGP 24.00/100ml,,,,,,,2026-06-25
Z58723D01BC56F26455B9Z,noon,grocery,sauces,"Al Tayebat Pure Pomegranate Molasses, 400 ml",64.99,altayebat,400ml  |  EGP 16.25/100ml,,,,,,,2026-06-25
Z5F5E4A1ACACD161C0DEAZ,noon,grocery,sauces,"Al Tayibat Pomegranate Molasses  100% Natural, Authentic Middle Eastern Flavor  400ml Bottle",70.0,altayebat,400ml  |  EGP 17.50/100ml,,,,,,,2026-06-25
N14501243A,noon,grocery,sauces,"Garlic Mayonnaise, 340ml",286.0,Mazola,340ml  |  EGP 84.12/100ml,,,,,,,2026-06-25
N52598004A,noon,grocery,sauces,Sauce Burger 285ml,65.5,GIARDINO,285ml  |  EGP 22.98/100ml,,,,,,,2026-06-25
Z589859FB6B4B15FEABA4Z,noon,grocery,sauces,"altayebat Hot Sauce  Authentic Spicy Chili Pepper Condiment, 380ml Bottle",59.99,altayebat,380ml  |  EGP 15.79/100ml,,,,,,,2026-06-25
Z64C85D2F28170CAFD61BZ,noon,grocery,sauces,Saegh Pomegranate Molasses 350g Squeeze,83.0,Saegh,350g  |  EGP 23.71/100g,,,,,,,2026-06-25
ZD3631C76A02EAC931519Z,noon,grocery,sauces,Tayebat Pure Pomegranate Molasses & Soy Sauce + Natural Apple Vinegar Gift,120.0,altayebat,,,,,,,,2026-06-25
Z1F3BAEC21A743A344574Z,noon,grocery,sauces,BBQ Sauce Gold 79 Gram,81.0,Naturesta,79g  |  EGP 102.53/100g,,,,,,,2026-06-25
Z77B6C0DBEB07016B86C9Z,noon,grocery,sauces,Saegh red chili sauce 280G,55.0,Saegh,280g  |  EGP 19.64/100g,,,,,,,2026-06-25
Z503DE57DA5CE71FC2E1DZ,noon,grocery,sauces,Saegh Tomato puree 3 KG,243.0,Saegh,3kg  |  EGP 8.10/100g,,,,,,,2026-06-25
ZEF8FCF42C6DFE5E0EC87Z,noon,grocery,sauces,Mustard - 250ml,31.75,Dixie Mills,270ml  |  EGP 11.76/100ml,,,,,,,2026-06-25
N42652830A,noon,grocery,sauces,Garlic Sauce Bottle 400grams,55.0,Good France,400g  |  EGP 13.75/100g,,,,,,,2026-06-25
ZCEF43FDE66A92DE67D1DZ,noon,grocery,sauces,"Premium natural capers with tangy, fresh flavor 910 gm",700.0,VIRGINIA GREEN GARDENS,910g  |  EGP 76.92/100g,,,,,,,2026-06-25
N49496935A,noon,grocery,sauces,Lemon Juice Substitute 250ml,48.5,Fersan,250ml  |  EGP 19.40/100ml,,,,,,,2026-06-25
Z2B9BAA329C7EA2FF69C8Z,noon,grocery,sauces,lemon pickle sauce 350 g,75.0,Lavida,350g  |  EGP 21.43/100g,,,,,,,2026-06-25
ZE63F0AD1EA981BD131EFZ,noon,grocery,sauces,Mustard Honey - 1 kg,618.0,Naturesta,1000g  |  EGP 61.80/100g,,,,,,,2026-06-25
N34976224A,noon,grocery,sauces,Tomato Ketchup 280grams,42.25,GIARDINO,280g  |  EGP 15.09/100g,,,,,,,2026-06-25
ZFD341E7DE7A7E5665B0AZ,noon,grocery,sauces,Saegh pomegranate molasses 175 g,55.0,Saegh,175g  |  EGP 31.43/100g,,,,,,,2026-06-25
Z85D3EFF16C31C7F5F893Z,noon,grocery,sauces,Mustard sauce 215 g,54.0,Durra,215g  |  EGP 0.25/100g,,,,,,,2026-06-25
ZA37B7F5D468CCB76D778Z,noon,grocery,sauces,Saegh tomato ketchup sauce 280 gm,53.0,Saegh,280g  |  EGP 18.93/100g,,,,,,,2026-06-25
N29042935A,noon,grocery,sauces,Tomato Ketchup 475grams,50.0,Mc Sauce,475g  |  EGP 10.53/100g,,,,,,,2026-06-25
Z5D923AA0D26C2A49C00EZ,noon,grocery,sauces,Hot Buffalo Sauce - Diet Sauce 79 grams,81.0,Naturesta,79g  |  EGP 102.53/100g,,,,,,,2026-06-25
ZCA027A58D83F19A5F7DEZ,noon,grocery,sauces,Ranch Dressing - 200 grams,53.0,Good France,200g  |  EGP 26.50/100g,,,,,,,2026-06-25
ZD4244895F5A33E535A4CZ,noon,grocery,sauces,Chilli Mayonnaise 340 g,51.0,Lavida,340g  |  EGP 15.00/100g,,,,,,,2026-06-25
Z9DD03B1B0DF7FBAC6232Z,noon,grocery,sauces,Marinated Tomato Sauce -Spicy Ala Al Tabkha 375 grams,44.95,Add-Me,375g  |  EGP 11.99/100g,,,,,,,2026-06-25
N49538599A,noon,grocery,sauces,Oyster Sauce 500ml,325.0,Heinz,500ml  |  EGP 65.00/100ml,,,,,,,2026-06-25
Z4ACCF973D970E422368EZ,noon,grocery,sauces,Heinz Truffle Mayonnaise - Top-Down Squeezy Bottle - 225ml,224.0,Heinz,225ml  |  EGP 99.56/100ml,,,,,,,2026-06-25
ZCD9227680A88C7AD4D69Z,noon,grocery,sauces,Heinz Smoky Mayonnaise - Top-Down Squeeze Bottle 225ml,214.0,Heinz,225ml  |  EGP 95.11/100ml,,,,,,,2026-06-25
N46544494A,noon,grocery,sauces,Whole Grain Mustard 350grams,255.0,Cemeraire,350g  |  EGP 72.86/100g,,,,,,,2026-06-25
Z20CDE45ABCA00AC84337Z,noon,grocery,sauces,Sauce Wings and Buffalo Dip - 79 Gram,81.0,Naturesta,79g  |  EGP 102.53/100g,,,,,,,2026-06-25
Z7DDC2905A202B8BCE30AZ,noon,grocery,sauces,Hot Sweet Chili Sauce - Diet Sauce 180 grams,104.25,Naturesta,180g  |  EGP 57.92/100g,,,,,,,2026-06-25
N34041973A,noon,grocery,sauces,Premium Light Soy Sauce 150ml,132.0,Heinz,150ml  |  EGP 88.00/100ml,,,,,,,2026-06-25
ZD942E50494E34C6BB75AZ,source,grocery,sauces,Pomegranate Molasses 275ml Pack of 2,120.0,Saegh,550ml  |  EGP 21.82/100ml,,,,,,,2026-06-25
N48704758A,noon,grocery,sauces,Cowboy Sauce 400grams,46.75,Good France,400g  |  EGP 11.69/100g,,,,,,,2026-06-25
Z2F73C2B80D723DF2654FZ,noon,grocery,sauces,Rana Original Saudi Hot Sauce - Perfect for Restaurants and Quick Meals - 100ml,140.0,Rana,100ml  |  EGP 140.00/100ml,,,,,,,2026-06-25
ZF9E348C930347E3E6043Z,noon,grocery,sauces,"Durra Double Concentrated Tomato Paste  Rich Flavor, 800g Tin",120.0,Durra,800g  |  EGP 15.00/100g,,,,,,,2026-06-25
N40074720A,noon,grocery,sauces,Tahini 115grams,42.0,El bawadi,115g  |  EGP 36.52/100g,,,,,,,2026-06-25
Z1427AB693A3E9ED8E5D8Z,noon,grocery,sauces,"Saudia Premium Tomato Sauce, Rich & Pure Flavour, Multipack of 3",300.0,Saudia,3 pieces  |  EGP 100.00/piece,,,,,,,2026-06-25
N53271953A,noon,grocery,sauces,Light Soya Sauce 330ml,30.0,Thio,330ml  |  EGP 9.09/100ml,,,,,,,2026-06-25
Z3AA823CB9BF4429B9B81Z,noon,grocery,sauces,Original Harissa Hot Sauce - Diet Sauce 180 grams,187.0,Naturesta,180g  |  EGP 103.89/100g,,,,,,,2026-06-25
Z7B4D836CBA60CE38B6B8Z,noon,grocery,sauces,Mustard Sauce 235 grams,53.5,GIARDINO,235g  |  EGP 22.77/100g,,,,,,,2026-06-25
N34976220A,noon,grocery,sauces,Tomato Ketchup 320grams,42.5,GIARDINO,320g  |  EGP 13.28/100g,,,,,,,2026-06-25
N39930959A,noon,grocery,sauces,Tomato Ketchup 430grams,45.0,Lavida,430g  |  EGP 10.47/100g,,,,,,,2026-06-25
ZBB098E966A23BECF73EFZ,noon,grocery,sauces,Samyang 2X Buldak Korean Spicy Hot Chicken Flavor Sauce 200g,333.0,Samyang,200g  |  EGP 166.50/100g,,,,,,,2026-06-25
ZAB0A3307936C85970CE1Z,noon,grocery,sauces,Chili Ketchup Bottle 340 grams,45.25,Chefy Mix,340g  |  EGP 13.31/100g,,,,,,,2026-06-25
N30328297A,noon,grocery,sauces,New York Burger Sauce 400grams,82.0,Good France,400g  |  EGP 20.50/100g,,,,,,,2026-06-25
Z1420FD5B881AB456C515Z,noon,grocery,sauces,Squeeze Bottle Mayonnaise 285 gm,49.5,Bubuzy,285g  |  EGP 17.37/100g,,,,,,,2026-06-25
N42868025A,noon,grocery,sauces,Sriracha Super Hot Chilli Sauce 200ml  Single,141.75,Flying Goose,200ml  |  EGP 70.88/100ml,,,,,,,2026-06-25
Z94C9408889D5421FF7A3Z,noon,grocery,sauces,dark soy sauce,63.0,Saegh,,,,,,,,2026-06-25
ZD50DF63B1C6C3EFA74F8Z,noon,grocery,sauces,Hot ketchup 310g,34.0,Bubuzy,310g  |  EGP 10.97/100g,,,,,,,2026-06-25
ZC533CBB3A66EE9D6A6F9Z,noon,grocery,sauces,Barbecue sauce 420g,81.0,Durra,420g  |  EGP 19.29/100g,,,,,,,2026-06-25
N30328296A,noon,grocery,sauces,Barbecue Sauce 400grams,54.75,Good France,400g  |  EGP 13.69/100g,,,,,,,2026-06-25
N29012992A,noon,grocery,sauces,Halpino Sauce 100ml,68.0,Rana,100ml  |  EGP 68.00/100ml,,,,,,,2026-06-25
ZE72708CA686192DF1283Z,noon,grocery,sauces,Halpino Sauce 100ml,68.0,Rana,100ml  |  EGP 68.00/100ml,,,,,,,2026-06-25
ZB6A2CD3A70145330813DZ,noon,grocery,sauces,Sweet Chili Sauce 300 ml,76.5,CHOiCE,300ml  |  EGP 25.50/100ml,,,,,,,2026-06-25
N38961001A,noon,grocery,sauces,Tomato Paste Jar 320grams,43.0,Wadi Food,320g  |  EGP 13.44/100g,,,,,,,2026-06-25
Z956125814A1D52280B04Z,noon,grocery,sauces,Chocolate Sauce premium-750 Gm Asmacup,170.0,ASMACUP,750g  |  EGP 22.67/100g,,,,,,,2026-06-25
ZADFBAE12B57F6F7CD156Z,noon,grocery,sauces,caramel premium  Sauce 750 Gm,199.0,ASMACUP,750g  |  EGP 26.53/100g,,,,,,,2026-06-25
Z64C85D2F28170CAFD61BZ,noon,grocery,sauces,Saegh Pomegranate Molasses 350g Squeeze,83.0,Saegh,350g  |  EGP 23.71/100g,,,,,,,2026-06-25
N29595818A,noon,grocery,sauces,Thai Sweet Chilli Sauce 240grams,213.0,Heinz,240g  |  EGP 88.75/100g,,,,,,,2026-06-25
ZAFD1F8C21D0F6601B80FZ,noon,grocery,sauces,Basil Pasta Sauce - 300 Gram,187.0,Naturesta,300g  |  EGP 62.33/100g,,,,,,,2026-06-25
N52598011A,noon,grocery,sauces,Tomato Ketchup Sauce 310ml  Single,48.5,GIARDINO,310ml  |  EGP 15.65/100ml,,,,,,,2026-06-25
Z7ABC8F7E01C112F44236Z,noon,grocery,sauces,Potato sauce 320g,66.0,Smart Value,320g  |  EGP 20.62/100g,,,,,,,2026-06-25
Z7FB12FF1637F849BB2AAZ,noon,grocery,sauces,mexican sauce 340 g,61.0,Lavida,340g  |  EGP 17.94/100g,,,,,,,2026-06-25
N43406250A,noon,grocery,sauces,BBQ Sauce - 300grams,71.75,CHOiCE,300g  |  EGP 23.92/100g,,,,,,,2026-06-25
ZFCDD7883C9C51B3E9641Z,noon,grocery,sauces,BBQ Sauce Gold - 1 kg,519.0,Naturesta,1000g  |  EGP 51.90/100g,,,,,,,2026-06-25
ZD1C6A351CBD84871CBC9Z,noon,grocery,sauces,Ma-yo sauce 200g,90.0,Durra,200g  |  EGP 0.45/100g,,,,,,,2026-06-25
Z1AAE2120E73AE03B9FFEZ,noon,grocery,sauces,Mustard Sauce Bucket - 5 kg,384.25,Add-Me,5kg  |  EGP 7.68/100g,,,,,,,2026-06-25
Z150DF284A00698EB56D2Z,noon,grocery,sauces,Spicy BBQ Sauce - 79 Gram,81.0,Naturesta,79g  |  EGP 102.53/100g,,,,,,,2026-06-25
ZF0C143F137B8308397ECZ,noon,grocery,sauces,Hot Buffalo Sauce - Diet Sauce 1 kg,631.0,Naturesta,1000g  |  EGP 63.10/100g,,,,,,,2026-06-25
ZA57B030AE55C3F8B9694Z,noon,grocery,sauces,"Red Curry Paste 400g | Authentic Thai Curry Paste for Curries, Stir-Fry & Marinades",370.0,BYSRI,400g  |  EGP 0.92/100g,,,,,,,2026-06-25
Z2B1227E8AE333524019CZ,noon,grocery,sauces,"Yellow Curry Paste 400g | Authentic Thai Curry Paste for Curries, Stir-Fry & Marinades",370.0,BYSRI,400g  |  EGP 0.92/100g,,,,,,,2026-06-25
Z54650810EA59E30A6395Z,noon,grocery,sauces,Sweet chili 385 g,66.0,Lavida,385g  |  EGP 17.14/100g,,,,,,,2026-06-25
Z58723D01BC56F26455B9Z,noon,grocery,sauces,"Al Tayebat Pure Pomegranate Molasses, 400 ml",64.99,altayebat,400ml  |  EGP 16.25/100ml,,,,,,,2026-06-25
Z6DED67375929095B520FZ,noon,grocery,sauces,Saegh sweet chili sauce 280 g,60.0,Saegh,280g  |  EGP 21.43/100g,,,,,,,2026-06-25
Z480C79956EFD5432901BZ,noon,grocery,sauces,mustard 355 g,55.0,Lavida,355g  |  EGP 15.49/100g,,,,,,,2026-06-25
N28727603A,noon,grocery,sauces,Pure Tomato Juice 1Liters,59.25,Juhayna,1000ml  |  EGP 5.92/100ml,,,,,,,2026-06-25
Z0A262BDC636B35C7D12CZ,noon,grocery,sauces,"Durra Tomato Ketchup  Premium Quality, Rich Tomato Flavor, 500g",84.99,Durra,500g  |  EGP 17.00/100g,,,,,,,2026-06-25
Z893B71016CF45A2D8244Z,noon,grocery,sauces,Mango premium natural Sauce 750 gm,170.0,ASMACUP,750g  |  EGP 22.67/100g,,,,,,,2026-06-25
ZD4961193C00533032C23Z,noon,grocery,sauces,BBQ 340 grams,210.0,HEALTHY & TASTY,340g  |  EGP 61.76/100g,,,,,,,2026-06-25
ZD76AB5D4CC9421282994Z,noon,grocery,sauces,Pomegranate Molasses Squeeze - 500 ml,355.0,Yamama,500ml  |  EGP 71.00/100ml,,,,,,,2026-06-25
N29595690A,noon,grocery,sauces,Minced Natural Garlic 200grams,60.5,Gold Alex,200g  |  EGP 30.25/100g,,,,,,,2026-06-25
Z0F557183B70FCE9A481BZ,noon,grocery,sauces,"Chili & Garlic Sauce 700ml  Spicy Asian Sauce for Stir Fry, Marinades & Dipping",350.0,Mr.HUNG,700ml  |  EGP 0.50/100ml,,,,,,,2026-06-25
ZF94E0D3F20FEB2759307Z,noon,grocery,sauces,Umami Light Soy Sauce,94.0,Haday,500ml  |  EGP 0.19/100ml,,,,,,,2026-06-25
Z3003D29E628379E76730Z,noon,grocery,sauces,Umami Light Soy Sauce,53.0,Haday,150ml  |  EGP 35.33/100ml,,,,,,,2026-06-25
ZCF162BC8296987E41204Z,noon,grocery,sauces,Samyang Buldak Korean Spicy Hot Chicken Flavor Sauce Back of  2X - Carbonara - Original  3* 200g,1099.0,Samyang,600g  |  EGP 183.17/100g,,,,,,,2026-06-25
ZD4767475D3F2EB564857Z,noon,grocery,sauces,Mustard Sauce - Diet Sauce 1 kg,596.0,Naturesta,1000g  |  EGP 59.60/100g,,,,,,,2026-06-25
ZF99AAABF3A6E71C256F8Z,noon,grocery,sauces,Ketchup 380g,38.0,Lavida,380g  |  EGP 10.00/100g,,,,,,,2026-06-25
N39930966A,noon,grocery,sauces,Mustard 400grams,64.0,Lavida,400g  |  EGP 16.00/100g,,,,,,,2026-06-25
N53320334A,noon,grocery,sauces,Taco Topping Sauce Medium Roast 230grams  Single,129.5,Poco Loco,230g  |  EGP 56.30/100g,,,,,,,2026-06-25
ZEC4F3A5E25B058583D3EZ,noon,grocery,sauces,Mayo mayonnaise sauce 380 g,130.0,Durra,380g  |  EGP 34.21/100g,,,,,,,2026-06-25
ZC52E42E8062F9C0E53BBZ,noon,grocery,sauces,Saegh pomegranate molasses 550 g,110.0,Saegh,550g  |  EGP 20.00/100g,,,,,,,2026-06-25
N41989241A,noon,grocery,sauces,Light Soy Sauce 320ml  Single,143.75,Tai Hua,320ml  |  EGP 44.92/100ml,,,,,,,2026-06-25
Z452E32451BA2202BA19EZ,noon,grocery,sauces,Durra Tomato Paste - 365g Glass Jar | Rich Texture & Authentic Natural Taste,64.99,Durra,365g  |  EGP 17.81/100g,,,,,,,2026-06-25
Z16DEB0EF397C97FEBCAEZ,noon,grocery,sauces,Al-Tayyibat Lebanese Liquid Seasoning  Authentic EasMiddle Eastern Marinade & Flavor Enhancer  Premium Quality  250ml BottleAl-Tayyibat Lebanese Liquid Seasoning  Authentic Middle tern Marinade & Flavor Enhancer  Premium Quality  400ml Bottle,59.99,altayebat,400g  |  EGP 15.00/100g,,,,,,,2026-06-25
N29042934A,noon,grocery,sauces,Mustard Sauce 250grams,36.75,Mc Sauce,250g  |  EGP 14.70/100g,,,,,,,2026-06-25
Z3FA7C0BA3DF83939F190Z,noon,grocery,sauces,Mustard Diet Sauce 266 grams,180.0,Naturesta,266g  |  EGP 67.67/100g,,,,,,,2026-06-25
Z9B0848164B2A8E09F610Z,noon,grocery,sauces,Superior light Soy sauce- 150 ml,85.0,Haday,150ml  |  EGP 56.67/100ml,,,,,,,2026-06-25
Z36946F324E2FBDD05607Z,noon,grocery,sauces,Hand crafted Hot Sauce Pesto Hot Savce 200 GM,250.0,Felfelaty,200g  |  EGP 125.00/100g,,,,,,,2026-06-25
Z8E0BCCD13AED6B06BB46Z,noon,grocery,sauces,Original Ketchup - Diet Sauce 79 grams,47.0,Naturesta,79g  |  EGP 59.49/100g,,,,,,,2026-06-25
ZC000271B1EDE7CDAD3DBZ,noon,grocery,sauces,Concentrated Pomegranate 340gm Molasses,94.95,CHOiCE,340g  |  EGP 27.93/100g,,,,,,,2026-06-25
N52986118A,noon,grocery,sauces,Real Mayonnaise Garlic 400grams Single,211.95,American Garden,400g  |  EGP 52.99/100g,,,,,,,2026-06-25
Z1BA4F17700E1E5572952Z,noon,grocery,sauces,Smart Value Lemon Juice Substitute 250Ml,34.0,Smart Value,250ml  |  EGP 13.60/100ml,,,,,,,2026-06-25
ZC0BB1D4EC71023A20F6DZ,noon,grocery,sauces,Coffee premium sauce 225 gm,85.0,ASMACUP,225g  |  EGP 37.78/100g,,,,,,,2026-06-25
Z3290F0DA7026A7042CE3Z,noon,grocery,sauces,Durra Pizza Sauce - 350g | Rich Flavor & Authentic Taste,74.99,Durra,350g  |  EGP 21.43/100g,,,,,,,2026-06-25
